"kingdom","phylum","class","order","family","genus","species","AphiaID","env","input"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Enophrys","Enophrys diceraus",154784,"Marine","Enophrys diceraus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Enophrys","Enophrys lucasi",254518,"Marine","Enophrys lucasi"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Gymnocanthus","Gymnocanthus galeatus",254514,"Marine","Gymnocanthus galeatus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Gymnocanthus","Gymnocanthus pistilliger",254519,"Marine","Gymnocanthus pistilliger"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Gymnocanthus","Gymnocanthus tricuspis",127198,"Marine","Gymnocanthus tricuspis"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Hemilepidotus","Hemilepidotus hemilepidotus",254521,"Marine","Hemilepidotus hemilepidotus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Hemilepidotus","Hemilepidotus jordani",254522,"Marine","Hemilepidotus jordani"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Hemilepidotus","Hemilepidotus spinosus",279413,"Marine","Hemilepidotus spinosus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelinus","Icelinus borealis",281133,"Marine","Icelinus borealis"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelinus","Icelinus burchami",281134,"Marine","Icelinus burchami"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelinus","Icelinus filamentosus",281136,"Marine","Icelinus filamentosus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelinus","Icelinus fimbriatus",281137,"Marine","Icelinus fimbriatus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelinus","Icelinus quadriseriatus",281141,"Marine","Icelinus quadriseriatus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelinus","Icelinus tenuis",281142,"Marine","Icelinus tenuis"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelus","Icelus bicornis",127199,"Marine","Icelus bicornis"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelus","Icelus spatula",127200,"Marine","Icelus spatula"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Icelus","Icelus spiniger",254525,"Marine","Icelus spiniger"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Jordania","Jordania zonope",398459,"Marine","Jordania zonope"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Leptocottus","Leptocottus armatus",254345,"Marine-Brackish","Leptocottus armatus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Myoxocephalus","Myoxocephalus aenaeus",159519,"Marine-Brackish","Myoxocephalus aenaeus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Myoxocephalus","Myoxocephalus octodecemspinosus",159520,"Marine-Brackish","Myoxocephalus octodecemspinosus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Myoxocephalus","Myoxocephalus polyacanthocephalus",254528,"Marine","Myoxocephalus polyacanthocephalus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Myoxocephalus","Myoxocephalus quadricornis",254529,"Marine-Freshwater-Brackish","Myoxocephalus quadricornis"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Myoxocephalus","Myoxocephalus scorpioides",127202,"Marine-Brackish","Myoxocephalus scorpioides"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Myoxocephalus","Myoxocephalus scorpius",127203,"Marine-Brackish","Myoxocephalus scorpius"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Myoxocephalus","Myoxocephalus thompsonii",567535,"Freshwater","Myoxocephalus thompsonii"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Myoxocephalus","Myoxocephalus scorpius",127203,"Marine","Myoxocephalus verrucosus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Oligocottus","Oligocottus maculosus",281872,"Marine-Brackish","Oligocottus maculosus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Oligocottus","Oligocottus rimensis",281873,"Marine","Oligocottus rimensis"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Oligocottus","Oligocottus snyderi",281875,"Marine","Oligocottus snyderi"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Paricelinus","Paricelinus hopliticus",282147,"Marine","Paricelinus hopliticus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Radulinus","Radulinus asprellus",282541,"Marine","Radulinus asprellus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Radulinus","Radulinus boleoides",282542,"Marine","Radulinus boleoides"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Asemichthys","Asemichthys taylori",316433,"Marine","Radulinus taylori"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Ruscarius","Ruscarius meanyi",282637,"Marine","Ruscarius meanyi"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Scorpaenichthys","Scorpaenichthys marmoratus",282726,"Marine","Scorpaenichthys marmoratus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Synchirus","Synchirus gilli",282921,"Marine","Synchirus gilli"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Triglops","Triglops jordani",274398,"Marine","Triglops jordani"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Triglops","Triglops macellus",274399,"Marine","Triglops macellus"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Triglops","Triglops murrayi",127205,"Marine","Triglops murrayi"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Triglops","Triglops nybelini",127206,"Marine","Triglops nybelini"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Triglops","Triglops pingelii",127207,"Marine","Triglops pingelii"
"Animalia","Chordata","Teleostei","Perciformes","Cottidae","Zesticelus","Zesticelus profundorum",283218,"Marine","Zesticelus profundorum"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Acantholiparis","Acantholiparis caecus",279479,"Marine","Acantholiparis caecus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Acantholiparis","Acantholiparis opercularis",279480,"Marine","Acantholiparis opercularis"
"Animalia","Chordata","Teleostei","Perciformes","Cyclopteridae","Aptocyclus","Aptocyclus ventricosus",254299,"Marine","Aptocyclus ventricosus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus cypselurus",274421,"Marine","Careproctus cypselurus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus gilberti",367288,"Marine","Careproctus gilberti"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus kidoi",398464,"Marine","Careproctus kidoi"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus longipinnis",146774,"Marine","Careproctus longipinnis"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus melanurus",254549,"Marine","Careproctus melanurus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus oregonensis",274452,"Marine","Careproctus oregonensis"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus ovigerus",274454,"Marine","Careproctus ovigerus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus ranula",159523,"Marine","Careproctus ranulus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus reinhardti",127212,"Marine","Careproctus reinhardti"
"Animalia","Chordata","Teleostei","Perciformes","Cyclopteridae","Cyclopteropsis","Cyclopteropsis jordani",274488,"Marine","Cyclopteropsis jordani"
"Animalia","Chordata","Teleostei","Perciformes","Cyclopteridae","Cyclopteropsis","Cyclopteropsis mcalpini",127213,"Marine","Cyclopteropsis mcalpini"
"Animalia","Chordata","Teleostei","Perciformes","Cyclopteridae","Cyclopterus","Cyclopterus lumpus",127214,"Marine","Cyclopterus lumpus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Elassodiscus","Elassodiscus caudatus",280629,"Marine","Elassodiscus caudatus"
"Animalia","Chordata","Teleostei","Perciformes","Cyclopteridae","Eumicrotremus","Eumicrotremus derjugini",127215,"Marine","Eumicrotremus derjugini"
"Animalia","Chordata","Teleostei","Perciformes","Cyclopteridae","Eumicrotremus","Eumicrotremus spinosus",127217,"Marine","Eumicrotremus eggvinii"
"Animalia","Chordata","Teleostei","Perciformes","Cyclopteridae","Eumicrotremus","Eumicrotremus orbis",254535,"Marine","Eumicrotremus orbis"
"Animalia","Chordata","Teleostei","Perciformes","Cyclopteridae","Eumicrotremus","Eumicrotremus spinosus",127217,"Marine","Eumicrotremus spinosus"
"Animalia","Chordata","Teleostei","Perciformes","Cyclopteridae","Eumicrotremus","Eumicrotremus terraenovae",159521,"Marine","Eumicrotremus terraenovae"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis adiastolus",274498,"Marine","Liparis adiastolus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis atlanticus",159524,"Marine","Liparis atlanticus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis callyodon",274505,"Marine","Liparis callyodon"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis coheni",159525,"Marine","Liparis coheni"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis cyclopus",274509,"Marine","Liparis cyclopus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis dennyi",254550,"Marine","Liparis dennyi"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis fabricii",127218,"Marine","Liparis fabricii"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis florae",274513,"Marine","Liparis florae"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis fucensis",274515,"Marine","Liparis fucensis"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis gibbus",159526,"Marine","Liparis gibbus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis greeni",274517,"Marine","Liparis greeni"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis inquilinus",159528,"Marine","Liparis inquilinus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis mucosus",274527,"Marine","Liparis mucosus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis pulchellus",274533,"Marine","Liparis pulchellus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis rutteri",274538,"Marine","Liparis rutteri"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis tunicatus",154825,"Marine-Brackish","Liparis tunicatus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Lipariscus","Lipariscus nanus",281365,"Marine","Lipariscus nanus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Nectoliparis","Nectoliparis pelagicus",281641,"Marine","Nectoliparis pelagicus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Osteodiscus","Osteodiscus cascadiae",281946,"Marine","Osteodiscus cascadiae"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis bathybius",127222,"Marine","Paraliparis bathybius"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis calidus",159529,"Marine","Paraliparis calidus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis cephalus",274562,"Marine","Paraliparis cephalus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis copei",159530,"Marine","Paraliparis copei"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis deani",274570,"Marine","Paraliparis deani"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis garmani",159531,"Marine","Paraliparis garmani"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis hystrix",127226,"Marine","Paraliparis hystrix"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis latifrons",274591,"Marine","Paraliparis latifrons"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis melanobranchus",274596,"Marine","Paraliparis melanobranchus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis mento",274597,"Marine","Paraliparis mento"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis paucidens",274603,"Marine","Paraliparis paucidens"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis pectoralis",274604,"Marine","Paraliparis pectoralis"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis rosaceus",274608,"Marine","Paraliparis rosaceus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis vaillanti",159533,"Marine","Paraliparis vaillanti"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Psednos","Psednos harteli",159539,"Marine","Psednos harteli"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Rhinoliparis","Rhinoliparis attenuatus",282584,"Marine","Rhinoliparis attenuatus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Rhodichthys","Rhodichthys regina",127231,"Marine","Rhodichthys regina"
"Animalia","Chordata","Teleostei","Dactylopteriformes","Dactylopteridae","Dactylopterus","Dactylopterus volitans",127232,"Marine-Brackish","Dactylopterus volitans"
"Animalia","Chordata","Teleostei","Perciformes","Hemitripteridae","Blepsias","Blepsias bilobus",254540,"Marine","Blepsias bilobus"
"Animalia","Chordata","Teleostei","Perciformes","Hemitripteridae","Blepsias","Blepsias cirrhosus",279417,"Marine","Blepsias cirrhosus"
"Animalia","Chordata","Teleostei","Perciformes","Hemitripteridae","Hemitripterus","Hemitripterus americanus",159518,"Marine","Hemitripterus americanus"
"Animalia","Chordata","Teleostei","Perciformes","Hemitripteridae","Hemitripterus","Hemitripterus bolini",254541,"Marine","Hemitripterus bolini"
"Animalia","Chordata","Teleostei","Perciformes","Hemitripteridae","Nautichthys","Nautichthys oculofasciatus",254542,"Marine","Nautichthys oculofasciatus"
"Animalia","Chordata","Teleostei","Perciformes","Hemitripteridae","Nautichthys","Nautichthys robustus",254401,"Marine","Nautichthys robustus"
"Animalia","Chordata","Teleostei","Perciformes","Hexagrammidae","Hexagrammos","Hexagrammos decagrammus",240732,"Marine","Hexagrammos decagrammus"
"Animalia","Chordata","Teleostei","Perciformes","Hexagrammidae","Hexagrammos","Hexagrammos lagocephalus",240735,"Marine","Hexagrammos lagocephalus"
"Animalia","Chordata","Teleostei","Perciformes","Hexagrammidae","Hexagrammos","Hexagrammos octogrammus",254544,"Marine","Hexagrammos octogrammus"
"Animalia","Chordata","Teleostei","Perciformes","Hexagrammidae","Hexagrammos","Hexagrammos stelleri",254545,"Marine","Hexagrammos stelleri"
"Animalia","Chordata","Teleostei","Perciformes","Hexagrammidae","Ophiodon","Ophiodon elongatus",240745,"Marine","Ophiodon elongatus"
"Animalia","Chordata","Teleostei","Perciformes","Hexagrammidae","Oxylebius","Oxylebius pictus",240743,"Marine","Oxylebius pictus"
"Animalia","Chordata","Teleostei","Perciformes","Hexagrammidae","Pleurogrammus","Pleurogrammus monopterygius",282289,"Marine","Pleurogrammus monopterygius"
"Animalia","Chordata","Teleostei","Perciformes","Hexagrammidae","Zaniolepis","Zaniolepis latipinnis",283209,"Marine","Zaniolepis latipinnis"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus attenuatus",274410,"Marine","Careproctus attenuatus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus canus",274416,"Marine","Careproctus canus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus colletti",254547,"Marine","Careproctus colletti"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus furcellus",254548,"Marine","Careproctus furcellus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus georgianus",234643,"Marine","Careproctus georgianus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus micropus",127211,"Marine","Careproctus micropus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Careproctus","Careproctus ranula",159523,"Marine","Careproctus ranula"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis bathyarcticus",867958,"Marine","Liparis bathyarcticus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis liparis",127219,"Marine","Liparis liparis"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis dactylosus",274568,"Marine","Paraliparis dactylosus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis liparinus",274593,"Marine","Paraliparis liparinus"
"Animalia","Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis greeni",274517,"Marine","Polypera greeni"
"Animalia","Chordata","Teleostei","Perciformes","Peristediidae","Peristedion","Peristedion amblygenys",274634,"Marine","Peristedion amblygenys"
"Animalia","Chordata","Teleostei","Perciformes","Peristediidae","Peristedion","Peristedion gracile",159548,"Marine","Peristedion gracile"
"Animalia","Chordata","Teleostei","Perciformes","Peristediidae","Peristedion","Peristedion miniatum",159550,"Marine","Peristedion miniatum"
"Animalia","Chordata","Teleostei","Perciformes","Psychrolutidae","Cottunculus","Cottunculus microps",127235,"Marine","Cottunculus microps"
"Animalia","Chordata","Teleostei","Perciformes","Psychrolutidae","Cottunculus","Cottunculus sadko",127236,"Marine","Cottunculus sadko"
"Animalia","Chordata","Teleostei","Perciformes","Psychrolutidae","Cottunculus","Cottunculus thomsonii",127237,"Marine","Cottunculus thomsonii"
"Animalia","Chordata","Teleostei","Perciformes","Psychrolutidae","Dasycottus","Dasycottus setiger",280488,"Marine","Dasycottus setiger"
"Animalia","Chordata","Teleostei","Perciformes","Psychrolutidae","Malacocottus","Malacocottus kincaidi",279442,"Marine","Malacocottus kincaidi"
"Animalia","Chordata","Teleostei","Perciformes","Psychrolutidae","Malacocottus","Malacocottus zonurus",254406,"Marine","Malacocottus zonurus"
"Animalia","Chordata","Teleostei","Perciformes","Psychrolutidae","Psychrolutes","Psychrolutes paradoxus",254566,"Marine","Psychrolutes paradoxus"
"Animalia","Chordata","Teleostei","Perciformes","Psychrolutidae","Psychrolutes","Psychrolutes phrictus",274678,"Marine","Psychrolutes phrictus"
"Animalia","Chordata","Teleostei","Perciformes","Psychrolutidae","Psychrolutes","Psychrolutes sigalutes",274679,"Marine","Psychrolutes sigalutes"
"Animalia","Chordata","Teleostei","Perciformes","Rhamphocottidae","Rhamphocottus","Rhamphocottus richardsonii",282578,"Marine","Rhamphocottus richardsonii"
"Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Pontinus","Pontinus rathbuni",159556,"Marine","Pontinus rathbuni"
"Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaena","Scorpaena brasiliensis",159562,"Marine","Scorpaena brasiliensis"
"Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaena","Scorpaena calcarata",159563,"Marine","Scorpaena calcarata"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Helicolenus","Helicolenus dactylopterus",127251,"Marine","Helicolenus dactylopterus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes aleutianus",274771,"Marine","Sebastes aleutianus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes alutus",254573,"Marine","Sebastes alutus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes auriculatus",274773,"Marine","Sebastes auriculatus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes aurora",274774,"Marine","Sebastes aurora"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes babcocki",274775,"Marine","Sebastes babcocki"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes borealis",274777,"Marine","Sebastes borealis"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes brevispinis",274778,"Marine","Sebastes brevispinis"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes caurinus",274780,"Marine","Sebastes caurinus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes chlorostictus",274781,"Marine","Sebastes chlorostictus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes chrysomelas",240737,"Marine","Sebastes chrysomelas"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes ciliatus",274782,"Marine","Sebastes ciliatus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes crameri",274785,"Marine","Sebastes crameri"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes diploproa",274787,"Marine","Sebastes diploproa"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes elongatus",274788,"Marine","Sebastes elongatus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes emphaeus",274789,"Marine","Sebastes emphaeus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes entomelas",274791,"Marine","Sebastes entomelas"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes fasciatus",127252,"Marine","Sebastes fasciatus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes flavidus",274795,"Marine","Sebastes flavidus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes goodei",274798,"Marine-Brackish","Sebastes goodei"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes helvomaculatus",274799,"Marine","Sebastes helvomaculatus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes jordani",274806,"Marine","Sebastes jordani"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes maliger",274815,"Marine","Sebastes maliger"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes melanops",274817,"Marine","Sebastes melanops"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes melanostictus",1015496,"Marine","Sebastes melanostictus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes melanostomus",274819,"Marine","Sebastes melanostomus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes mentella",127254,"Marine","Sebastes mentella"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes miniatus",274820,"Marine","Sebastes miniatus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes mystinus",274823,"Marine","Sebastes mystinus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes nebulosus",274824,"Marine","Sebastes nebulosus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes nigrocinctus",274825,"Marine","Sebastes nigrocinctus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes norvegicus",151324,"Marine","Sebastes norvegicus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes paucispinis",274833,"Marine","Sebastes paucispinis"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes pinniger",274836,"Marine","Sebastes pinniger"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes polyspinis",274837,"Marine","Sebastes polyspinis"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes proriger",274838,"Marine","Sebastes proriger"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes reedi",274840,"Marine","Sebastes reedi"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes rosaceus",274841,"Marine","Sebastes rosaceus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes ruberrimus",274844,"Marine","Sebastes ruberrimus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes rubrivinctus",274845,"Marine","Sebastes rubrivinctus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes rufus",274847,"Marine","Sebastes rufus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes saxicola",274848,"Marine","Sebastes saxicola"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes semicinctus",274851,"Marine","Sebastes semicinctus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes serranoides",274852,"Marine","Sebastes serranoides"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes variabilis",398442,"Marine","Sebastes variabilis"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes variegatus",274863,"Marine","Sebastes variegatus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes wilsoni",274868,"Marine","Sebastes wilsoni"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes zacentrus",274869,"Marine","Sebastes zacentrus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastolobus","Sebastolobus alascanus",282740,"Marine","Sebastolobus alascanus"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Sebastolobus","Sebastolobus altivelis",282741,"Marine","Sebastolobus altivelis"
"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Trachyscorpia","Trachyscorpia cristulata",127256,"Marine","Trachyscorpia cristulata"
"Animalia","Chordata","Teleostei","Perciformes","Setarchidae","Ectreposebastes","Ectreposebastes imus",159566,"Marine","Ectreposebastes imus"
"Animalia","Chordata","Teleostei","Perciformes","Setarchidae","Setarches","Setarches guentheri",127258,"Marine","Setarches guentheri"
"Animalia","Chordata","Teleostei","Perciformes","Triglidae","Bellator","Bellator egretta",276272,"Marine-Brackish","Bellator egretta"
"Animalia","Chordata","Teleostei","Perciformes","Triglidae","Prionotus","Prionotus carolinus",159571,"Marine-Brackish","Prionotus carolinus"
"Animalia","Chordata","Teleostei","Perciformes","Triglidae","Prionotus","Prionotus evolans",159572,"Marine-Brackish","Prionotus evolans"
"Animalia","Chordata","Teleostei","Siluriformes","Aspredinidae","Aspredo","Aspredo aspredo",279760,"Freshwater-Brackish","Aspredo aspredo"
"Animalia","Chordata","Teleostei","Siluriformes","Ictaluridae","Ameiurus","Ameiurus melas",154205,"Freshwater","Ameiurus melas"
"Animalia","Chordata","Teleostei","Siluriformes","Ictaluridae","Ameiurus","Ameiurus natalis",154201,"Freshwater","Ameiurus natalis"
"Animalia","Chordata","Teleostei","Siluriformes","Ictaluridae","Ameiurus","Ameiurus nebulosus",154370,"Freshwater","Ameiurus nebulosus"
"Animalia","Chordata","Teleostei","Siluriformes","Ictaluridae","Ictalurus","Ictalurus punctatus",465537,"Freshwater","Ictalurus punctatus"
"Animalia","Chordata","Teleostei","Siluriformes","Ictaluridae","Noturus","Noturus flavus",723266,"Freshwater","Noturus flavus"
"Animalia","Chordata","Teleostei","Siluriformes","Ictaluridae","Noturus","Noturus gyrinus",1022873,"Freshwater","Noturus gyrinus"
