"AphiaID","ScientificName","Authority","DrID","Locality","Latitude","Longitude","Source","MinDepth","MaxDepth","UnacceptReason","UnacceptSource","Kingdom","Phylum","Class","Order","Family","Genus","Subgenus","Species","Subspecies"
"158490","Astropecten americanus","(Verrill, 1880)","558908","Sargasso Sea","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","110","450","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","americanus",""
"158490","Astropecten americanus","(Verrill, 1880)","618274","Yucatan","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","110","450","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","americanus",""
"178646","Astropecten antillensis","Lütken, 1859","618283","Yucatan","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","3","278","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","1291129","Colombian part of the Caribbean Sea","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","689909","Colombian part of the Caribbean Sea","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","618362","Cape Frio","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","3","278","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","686715","Cuban Exclusive Economic Zone","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","681910","Venezuelan Exclusive Economic Zone","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","559680","Bahamas Exclusive Economic Zone","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","3","278","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","1291126","Cuban Exclusive Economic Zone","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","559121","Guyanas","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","3","278","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","1291128","San Andres","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","1291127","Isla de Providencia","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","1291130","Venezuelan part of the Caribbean Sea","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","1291124","Roncador Bank","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","1291131","Cayo Alburquerque","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","1291125","Serrana Bank","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","686864","Caribbean Sea","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","617992","Caribbean Sea","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","3","278","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","559042","Florida","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","3","278","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"178646","Astropecten antillensis","Lütken, 1859","618202","Gulf of Mexico","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","3","278","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","antillensis",""
"123856","Astropecten aranciacus","(Linnaeus, 1758)","560333","Angolan Exclusive Economic Zone","","","Hansson, H.G. (Comp.) 1999. European Echinodermata Check-List (a draft for the European Register of Marine Species) . Internet Ed., Sep. 1999","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","aranciacus",""
"123856","Astropecten aranciacus","(Linnaeus, 1758)","559303","Atlantic Ocean","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","1","180","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","aranciacus",""
"123856","Astropecten aranciacus","(Linnaeus, 1758)","560331","Portuguese Exclusive Economic Zone","","","Hansson, H.G. (Comp.) 1999. European Echinodermata Check-List (a draft for the European Register of Marine Species) . Internet Ed., Sep. 1999","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","aranciacus",""
"123856","Astropecten aranciacus","(Linnaeus, 1758)","652284","Greek Exclusive Economic Zone","","","Koukouras, A. (2010). Check-list of marine species from Greece. Aristotle University of Thessaloniki. Assembled in the framework of the EU FP7 PESI project. ","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","aranciacus",""
"123856","Astropecten aranciacus","(Linnaeus, 1758)","560334","Sierra Leonian Exclusive Economic Zone","","","Hansson, H.G. (Comp.) 1999. European Echinodermata Check-List (a draft for the European Register of Marine Species) . Internet Ed., Sep. 1999","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","aranciacus",""
"123856","Astropecten aranciacus","(Linnaeus, 1758)","559371","Cape Verdean Exclusive Economic Zone","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","1","180","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","aranciacus",""
"123856","Astropecten aranciacus","(Linnaeus, 1758)","560335","Canary Islands Exclusive Economic Zone","","","Hansson, H.G. (Comp.) 1999. European Echinodermata Check-List (a draft for the European Register of Marine Species) . Internet Ed., Sep. 1999","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","aranciacus",""
"123856","Astropecten aranciacus","(Linnaeus, 1758)","618484","Canary Islands Exclusive Economic Zone","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","1","180","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","aranciacus",""
"123856","Astropecten aranciacus","(Linnaeus, 1758)","297397","European waters (ERMS scope)","","","Hansson, H.G. (2001). Echinodermata, <B><I>in</I></B>: Costello, M.J. <i>et al.</i> (Ed.) (2001). <i>European register of marine species: a check-list of the marine species in Europe and a bibliography of guides to their identification. Collection Patrimoines Naturels,</i>. 50: pp. 336-351.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","aranciacus",""
"123856","Astropecten aranciacus","(Linnaeus, 1758)","560332","Mediterranean Sea","","","Hansson, H.G. (Comp.) 1999. European Echinodermata Check-List (a draft for the European Register of Marine Species) . Internet Ed., Sep. 1999","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","aranciacus",""
"123856","Astropecten aranciacus","(Linnaeus, 1758)","559771","Mediterranean Sea","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","1","180","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","aranciacus",""
"123856","Astropecten aranciacus","(Linnaeus, 1758)","618611","False Bay (South Africa)","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","1","180","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","aranciacus",""
"123856","Astropecten aranciacus","(Linnaeus, 1758)","618458","Madeira","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","1","180","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","aranciacus",""
"123856","Astropecten aranciacus","(Linnaeus, 1758)","560330","Spain","","","Hansson, H.G. (Comp.) 1999. European Echinodermata Check-List (a draft for the European Register of Marine Species) . Internet Ed., Sep. 1999","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","aranciacus",""
"123856","Astropecten aranciacus","(Linnaeus, 1758)","559334","South Angola","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","1","180","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","aranciacus",""
"158491","Astropecten articulatus","(Say, 1825)","618284","Yucatan","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","0","200","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","558979","Sargasso Sea","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","0","200","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","698245","Honduras","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","559004","Cape Hatteras","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","0","200","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","618363","Cape Frio","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","0","200","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","696276","Guatemala","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","692394","Panamanian part of the Caribbean Sea","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","691821","Colombian part of the Caribbean Sea","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290813","Panamanian part of the Caribbean Sea","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290814","Panamanian part of the Caribbean Sea","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290817","Colombian part of the Caribbean Sea","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290809","Jamaican Exclusive Economic Zone","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","681903","Jamaican Exclusive Economic Zone","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290807","Belizean Exclusive Economic Zone","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290808","Belizean Exclusive Economic Zone","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","683361","Belizean Exclusive Economic Zone","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290821","Honduran part of the Caribbean Sea","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290822","Honduran part of the Caribbean Sea","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","699020","Venezuelan Exclusive Economic Zone","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290825","Puerto Rican Exclusive Economic Zone","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","699062","Cuban Exclusive Economic Zone","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290806","Dominican Republic Exclusive Economic Zone","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","692341","Puerto Rican Exclusive Economic Zone","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","693166","Dominican Republic Exclusive Economic Zone","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290805","Cuban Exclusive Economic Zone","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","559681","Bahamas Exclusive Economic Zone","","","Clark, A. M.; Downey, M. E. (1992). Starfishes of the Atlantic. <i>Chapman & Hall Identification Guides</i>, 3. Chapman & Hall. London, UK. ISBN 0-412-43280-3. xxvi, 794 pp.","0","200","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290823","Nicaraguan part of the Caribbean Sea","","","Alvarado, J. J. (2010). Echinoderm diversity in the Caribbean Sea. <em>Marine Biodiversity.</em> 41(2): 261-285.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","1290824","Nicaraguan part of the Caribbean Sea","","","Alvarado, J.J., Solís-Marín, F.A. & Ahearn, C. (2008). Equinodermos (Echinodermata) del Caribe Centroamericano. <em>Revista de Biología Tropical.</em> 56/3: 37-55.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
"158491","Astropecten articulatus","(Say, 1825)","686115","Nicaraguan part of the Caribbean Sea","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","","articulatus",""
